Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","158.975","44,99%"
"GALICIA","MULLERES","194.389","55,01%"

"A.S. A CORUÑA E CEE","HOMES","34.755","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","42.888","55,24%"
"A.S. FERROL","HOMES","11.163","44,3%"
"A.S. FERROL","MULLERES","14.034","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.619","44,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.201","55,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.187","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.485","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.267","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.127","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.994","45,67%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.978","54,33%"
"A.S. VIGO","HOMES","36.882","45,85%"
"A.S. VIGO","MULLERES","43.554","54,15%"
"SEN A.S. ASIGNADA","HOMES","108","46,96%"
"SEN A.S. ASIGNADA","MULLERES","122","53,04%"
