Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","31.134","45,87%"
"GALICIA","MULLERES","36.744","54,13%"

"A.S. A CORUÑA E CEE","HOMES","6.905","46,25%"
"A.S. A CORUÑA E CEE","MULLERES","8.026","53,75%"
"A.S. FERROL","HOMES","2.036","45,13%"
"A.S. FERROL","MULLERES","2.475","54,87%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.470","45,61%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","4.138","54,39%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","4.187","45,19%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","5.079","54,81%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.332","46%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.911","54%"
"A.S. SANTIAGO E BARBANZA","HOMES","5.004","46,68%"
"A.S. SANTIAGO E BARBANZA","MULLERES","5.716","53,32%"
"A.S. VIGO","HOMES","6.200","45,59%"
"A.S. VIGO","MULLERES","7.399","54,41%"
