Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","14.101","45,72%"
"GALICIA","MULLERES","16.738","54,28%"

"A.S. A CORUÑA E CEE","HOMES","3.497","46,31%"
"A.S. A CORUÑA E CEE","MULLERES","4.055","53,69%"
"A.S. FERROL","HOMES","701","44,68%"
"A.S. FERROL","MULLERES","868","55,32%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.672","44,53%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.083","55,47%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.556","44,08%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.243","55,92%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.344","47,59%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.480","52,41%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.245","46,67%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.565","53,33%"
"A.S. VIGO","HOMES","2.086","46,05%"
"A.S. VIGO","MULLERES","2.444","53,95%"
