Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","66.879","47,33%"
"GALICIA","MULLERES","74.416","52,67%"

"A.S. A CORUÑA E CEE","HOMES","15.393","47,43%"
"A.S. A CORUÑA E CEE","MULLERES","17.059","52,57%"
"A.S. FERROL","HOMES","4.404","46,37%"
"A.S. FERROL","MULLERES","5.094","53,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.119","47,48%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","7.875","52,52%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.800","46,84%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.853","53,16%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.035","47,62%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","8.837","52,38%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.499","47,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.443","52,37%"
"A.S. VIGO","HOMES","14.629","47,37%"
"A.S. VIGO","MULLERES","16.255","52,63%"
