Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.651","45,03%"
"GALICIA","MULLERES","202.184","54,97%"

"A.S. A CORUÑA E CEE","HOMES","36.567","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.163","55,26%"
"A.S. FERROL","HOMES","11.900","44,45%"
"A.S. FERROL","MULLERES","14.869","55,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.458","44,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.088","55,57%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.945","44,04%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.339","55,96%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.902","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.876","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.821","45,68%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.948","54,32%"
"A.S. VIGO","HOMES","37.937","45,87%"
"A.S. VIGO","MULLERES","44.767","54,13%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
