Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","74.738","47,43%"
"GALICIA","MULLERES","82.821","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.584","47,53%"
"A.S. A CORUÑA E CEE","MULLERES","19.410","52,47%"
"A.S. FERROL","HOMES","4.955","46,71%"
"A.S. FERROL","MULLERES","5.653","53,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.240","47,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.137","52,58%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.387","46,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.471","53,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.646","47,57%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.528","52,43%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.513","47,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.430","52,09%"
"A.S. VIGO","HOMES","16.413","47,43%"
"A.S. VIGO","MULLERES","18.192","52,57%"
