Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.773","44,99%"
"GALICIA","MULLERES","195.392","55,01%"

"A.S. A CORUÑA E CEE","HOMES","34.986","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","43.167","55,23%"
"A.S. FERROL","HOMES","11.243","44,32%"
"A.S. FERROL","MULLERES","14.122","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.724","44,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.332","55,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.285","43,94%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.609","56,06%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.336","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.227","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.076","45,64%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.103","54,36%"
"A.S. VIGO","HOMES","37.005","45,85%"
"A.S. VIGO","MULLERES","43.703","54,15%"
"SEN A.S. ASIGNADA","HOMES","118","47,77%"
"SEN A.S. ASIGNADA","MULLERES","129","52,23%"
