Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","149.963","45,38%"
"GALICIA","MULLERES","180.529","54,62%"

"A.S. A CORUÑA E CEE","HOMES","32.592","45,32%"
"A.S. A CORUÑA E CEE","MULLERES","39.323","54,68%"
"A.S. FERROL","HOMES","10.317","44,86%"
"A.S. FERROL","MULLERES","12.683","55,14%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.494","44,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","20.665","55,61%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.065","44,4%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","22.618","55,6%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.364","45,57%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","20.736","54,43%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.891","46,05%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.306","53,95%"
"A.S. VIGO","HOMES","35.176","46,1%"
"A.S. VIGO","MULLERES","41.134","53,9%"
"SEN A.S. ASIGNADA","HOMES","64","50%"
"SEN A.S. ASIGNADA","MULLERES","64","50%"
