Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","141.742","45,92%"
"GALICIA","MULLERES","166.929","54,08%"

"A.S. A CORUÑA E CEE","HOMES","30.742","45,91%"
"A.S. A CORUÑA E CEE","MULLERES","36.214","54,09%"
"A.S. FERROL","HOMES","9.454","45,57%"
"A.S. FERROL","MULLERES","11.293","54,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.443","45,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","18.677","54,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.941","44,9%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","20.786","55,1%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.514","46,06%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.341","53,94%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.838","46,38%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.779","53,62%"
"A.S. VIGO","HOMES","33.768","46,53%"
"A.S. VIGO","MULLERES","38.809","53,47%"
"SEN A.S. ASIGNADA","HOMES","42","58,33%"
"SEN A.S. ASIGNADA","MULLERES","30","41,67%"
