Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.894","45,01%"
"GALICIA","MULLERES","201.440","54,99%"

"A.S. A CORUÑA E CEE","HOMES","36.346","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.903","55,27%"
"A.S. FERROL","HOMES","11.805","44,41%"
"A.S. FERROL","MULLERES","14.774","55,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.361","44,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.031","55,64%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.867","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.274","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.849","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.821","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.711","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.846","54,35%"
"A.S. VIGO","HOMES","37.834","45,86%"
"A.S. VIGO","MULLERES","44.657","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
