Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","53.605","46,66%"
"GALICIA","MULLERES","61.287","53,34%"

"A.S. A CORUÑA E CEE","HOMES","12.692","46,87%"
"A.S. A CORUÑA E CEE","MULLERES","14.385","53,13%"
"A.S. FERROL","HOMES","3.730","45,71%"
"A.S. FERROL","MULLERES","4.431","54,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.672","46,73%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.466","53,27%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.445","46,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.515","53,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.068","47,11%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.813","52,89%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.983","47,21%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.925","52,79%"
"A.S. VIGO","HOMES","11.015","46,35%"
"A.S. VIGO","MULLERES","12.752","53,65%"
