Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","28.493","45,88%"
"GALICIA","MULLERES","33.615","54,12%"

"A.S. A CORUÑA E CEE","HOMES","6.260","46,23%"
"A.S. A CORUÑA E CEE","MULLERES","7.280","53,77%"
"A.S. FERROL","HOMES","1.828","44,98%"
"A.S. FERROL","MULLERES","2.236","55,02%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.245","45,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.852","54,28%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.849","45,26%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.656","54,74%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.106","45,74%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.685","54,26%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.547","46,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","5.149","53,1%"
"A.S. VIGO","HOMES","5.658","45,57%"
"A.S. VIGO","MULLERES","6.757","54,43%"
