Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","51.997","46,54%"
"GALICIA","MULLERES","59.717","53,46%"

"A.S. A CORUÑA E CEE","HOMES","12.350","46,77%"
"A.S. A CORUÑA E CEE","MULLERES","14.053","53,23%"
"A.S. FERROL","HOMES","3.652","45,79%"
"A.S. FERROL","MULLERES","4.324","54,21%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.467","46,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.256","53,37%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.287","46,02%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.375","53,98%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.893","46,9%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.672","53,1%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.750","47,1%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.703","52,9%"
"A.S. VIGO","HOMES","10.598","46,21%"
"A.S. VIGO","MULLERES","12.334","53,79%"
