Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.435","44,98%"
"GALICIA","MULLERES","195.014","55,02%"

"A.S. A CORUÑA E CEE","HOMES","34.888","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","43.056","55,24%"
"A.S. FERROL","HOMES","11.212","44,31%"
"A.S. FERROL","MULLERES","14.092","55,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.682","44,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.290","55,76%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.244","43,92%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.568","56,08%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.307","45,21%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.182","54,79%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.042","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.053","54,35%"
"A.S. VIGO","HOMES","36.945","45,84%"
"A.S. VIGO","MULLERES","43.644","54,16%"
"SEN A.S. ASIGNADA","HOMES","115","47,13%"
"SEN A.S. ASIGNADA","MULLERES","129","52,87%"
