Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","59.475","47,12%"
"GALICIA","MULLERES","66.754","52,88%"

"A.S. A CORUÑA E CEE","HOMES","13.831","47,26%"
"A.S. A CORUÑA E CEE","MULLERES","15.433","52,74%"
"A.S. FERROL","HOMES","3.950","45,89%"
"A.S. FERROL","MULLERES","4.658","54,11%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","6.242","47,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.982","52,8%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.220","46,77%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.218","53,23%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","7.013","47,44%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","7.771","52,56%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.661","47,55%"
"A.S. SANTIAGO E BARBANZA","MULLERES","9.552","52,45%"
"A.S. VIGO","HOMES","12.558","47,04%"
"A.S. VIGO","MULLERES","14.140","52,96%"
