Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.294","45,1%"
"GALICIA","MULLERES","204.869","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.217","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.901","55,22%"
"A.S. FERROL","HOMES","12.128","44,49%"
"A.S. FERROL","MULLERES","15.134","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.803","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.394","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.317","44,18%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.675","55,82%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.143","45,34%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.074","54,66%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.182","45,74%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.316","54,26%"
"A.S. VIGO","HOMES","38.388","45,9%"
"A.S. VIGO","MULLERES","45.243","54,1%"
"SEN A.S. ASIGNADA","HOMES","116","46,77%"
"SEN A.S. ASIGNADA","MULLERES","132","53,23%"
