Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.814","45,2%"
"GALICIA","MULLERES","208.318","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.104","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.873","55,16%"
"A.S. FERROL","HOMES","12.424","44,62%"
"A.S. FERROL","MULLERES","15.417","55,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.401","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.922","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.716","44,37%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.975","55,63%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.368","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.277","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.714","45,85%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.821","54,15%"
"A.S. VIGO","HOMES","38.976","45,92%"
"A.S. VIGO","MULLERES","45.903","54,08%"
"SEN A.S. ASIGNADA","HOMES","111","46,06%"
"SEN A.S. ASIGNADA","MULLERES","130","53,94%"
