Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","52.104","46,55%"
"GALICIA","MULLERES","59.826","53,45%"

"A.S. A CORUÑA E CEE","HOMES","12.378","46,78%"
"A.S. A CORUÑA E CEE","MULLERES","14.084","53,22%"
"A.S. FERROL","HOMES","3.655","45,8%"
"A.S. FERROL","MULLERES","4.326","54,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.473","46,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.262","53,36%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.302","46,02%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.393","53,98%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.899","46,89%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.682","53,11%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.768","47,11%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.721","52,89%"
"A.S. VIGO","HOMES","10.629","46,24%"
"A.S. VIGO","MULLERES","12.358","53,76%"
