Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","50.458","46,46%"
"GALICIA","MULLERES","58.155","53,54%"

"A.S. A CORUÑA E CEE","HOMES","12.030","46,71%"
"A.S. A CORUÑA E CEE","MULLERES","13.723","53,29%"
"A.S. FERROL","HOMES","3.602","45,74%"
"A.S. FERROL","MULLERES","4.273","54,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.352","46,58%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.137","53,42%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.155","45,89%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.257","54,11%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.652","46,78%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.431","53,22%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.524","46,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.490","53,02%"
"A.S. VIGO","HOMES","10.143","46,13%"
"A.S. VIGO","MULLERES","11.844","53,87%"
