Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","36.369","46,13%"
"GALICIA","MULLERES","42.464","53,87%"

"A.S. A CORUÑA E CEE","HOMES","8.254","46,43%"
"A.S. A CORUÑA E CEE","MULLERES","9.524","53,57%"
"A.S. FERROL","HOMES","2.510","45,65%"
"A.S. FERROL","MULLERES","2.988","54,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.977","46,02%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","4.665","53,98%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","4.887","45,56%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","5.839","54,44%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.810","46,21%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","4.435","53,79%"
"A.S. SANTIAGO E BARBANZA","HOMES","5.685","46,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","6.432","53,08%"
"A.S. VIGO","HOMES","7.246","45,78%"
"A.S. VIGO","MULLERES","8.581","54,22%"
