Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.807","44,98%"
"GALICIA","MULLERES","200.356","55,02%"

"A.S. A CORUÑA E CEE","HOMES","36.105","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.614","55,27%"
"A.S. FERROL","HOMES","11.691","44,32%"
"A.S. FERROL","MULLERES","14.686","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.206","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.857","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.755","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.182","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.766","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.723","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.532","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.681","54,39%"
"A.S. VIGO","HOMES","37.631","45,83%"
"A.S. VIGO","MULLERES","44.478","54,17%"
"SEN A.S. ASIGNADA","HOMES","121","47,27%"
"SEN A.S. ASIGNADA","MULLERES","135","52,73%"
