Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.862","44,98%"
"GALICIA","MULLERES","200.411","55,02%"

"A.S. A CORUÑA E CEE","HOMES","36.124","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.630","55,27%"
"A.S. FERROL","HOMES","11.693","44,32%"
"A.S. FERROL","MULLERES","14.691","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.209","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.862","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.764","43,97%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.186","56,03%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.770","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.731","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.541","45,6%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.693","54,4%"
"A.S. VIGO","HOMES","37.640","45,83%"
"A.S. VIGO","MULLERES","44.483","54,17%"
"SEN A.S. ASIGNADA","HOMES","121","47,27%"
"SEN A.S. ASIGNADA","MULLERES","135","52,73%"
