Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.823","45,06%"
"GALICIA","MULLERES","203.367","54,94%"

"A.S. A CORUÑA E CEE","HOMES","36.802","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.440","55,25%"
"A.S. FERROL","HOMES","12.013","44,49%"
"A.S. FERROL","MULLERES","14.989","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.623","44,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.239","55,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.162","44,12%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.534","55,88%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.985","45,26%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.959","54,74%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.992","45,72%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.105","54,28%"
"A.S. VIGO","HOMES","38.128","45,88%"
"A.S. VIGO","MULLERES","44.968","54,12%"
"SEN A.S. ASIGNADA","HOMES","118","47,01%"
"SEN A.S. ASIGNADA","MULLERES","133","52,99%"
