Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.085","45,15%"
"GALICIA","MULLERES","206.656","54,85%"

"A.S. A CORUÑA E CEE","HOMES","37.616","44,8%"
"A.S. A CORUÑA E CEE","MULLERES","46.356","55,2%"
"A.S. FERROL","HOMES","12.290","44,56%"
"A.S. FERROL","MULLERES","15.291","55,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.141","44,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.713","55,33%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.490","44,26%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.807","55,74%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.289","45,39%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.204","54,61%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.420","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.557","54,22%"
"A.S. VIGO","HOMES","38.724","45,92%"
"A.S. VIGO","MULLERES","45.597","54,08%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
