Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.209","45,08%"
"GALICIA","MULLERES","203.738","54,92%"

"A.S. A CORUÑA E CEE","HOMES","36.894","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","45.531","55,24%"
"A.S. FERROL","HOMES","12.040","44,48%"
"A.S. FERROL","MULLERES","15.026","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.696","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.269","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.209","44,14%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.571","55,86%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.031","45,3%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.981","54,7%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.036","45,7%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.178","54,3%"
"A.S. VIGO","HOMES","38.185","45,88%"
"A.S. VIGO","MULLERES","45.050","54,12%"
"SEN A.S. ASIGNADA","HOMES","118","47,2%"
"SEN A.S. ASIGNADA","MULLERES","132","52,8%"
