Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","76.125","47,43%"
"GALICIA","MULLERES","84.369","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.908","47,48%"
"A.S. A CORUÑA E CEE","MULLERES","19.807","52,52%"
"A.S. FERROL","HOMES","5.017","46,78%"
"A.S. FERROL","MULLERES","5.707","53,22%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.467","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.374","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.598","46,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.711","53,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.738","47,52%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.651","52,48%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.682","47,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.620","52,1%"
"A.S. VIGO","HOMES","16.715","47,47%"
"A.S. VIGO","MULLERES","18.499","52,53%"
