Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","74.793","47,43%"
"GALICIA","MULLERES","82.898","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.590","47,53%"
"A.S. A CORUÑA E CEE","MULLERES","19.418","52,47%"
"A.S. FERROL","HOMES","4.956","46,71%"
"A.S. FERROL","MULLERES","5.654","53,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.247","47,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.151","52,6%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.395","46,97%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.478","53,03%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.652","47,57%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.536","52,43%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.526","47,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.442","52,08%"
"A.S. VIGO","HOMES","16.427","47,41%"
"A.S. VIGO","MULLERES","18.219","52,59%"
