Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.253","45,08%"
"GALICIA","MULLERES","203.780","54,92%"

"A.S. A CORUÑA E CEE","HOMES","36.905","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","45.552","55,24%"
"A.S. FERROL","HOMES","12.043","44,48%"
"A.S. FERROL","MULLERES","15.034","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.705","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.270","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.210","44,15%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.568","55,85%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.033","45,3%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.982","54,7%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.046","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.183","54,29%"
"A.S. VIGO","HOMES","38.193","45,88%"
"A.S. VIGO","MULLERES","45.059","54,12%"
"SEN A.S. ASIGNADA","HOMES","118","47,2%"
"SEN A.S. ASIGNADA","MULLERES","132","52,8%"
