Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","53.767","46,67%"
"GALICIA","MULLERES","61.436","53,33%"

"A.S. A CORUÑA E CEE","HOMES","12.769","46,91%"
"A.S. A CORUÑA E CEE","MULLERES","14.451","53,09%"
"A.S. FERROL","HOMES","3.735","45,69%"
"A.S. FERROL","MULLERES","4.439","54,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.690","46,75%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.481","53,25%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.455","46,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.526","53,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.084","47,14%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.822","52,86%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.997","47,22%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.939","52,78%"
"A.S. VIGO","HOMES","11.037","46,34%"
"A.S. VIGO","MULLERES","12.778","53,66%"
