Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.231","45,02%"
"GALICIA","MULLERES","201.797","54,98%"

"A.S. A CORUÑA E CEE","HOMES","36.463","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.033","55,26%"
"A.S. FERROL","HOMES","11.844","44,43%"
"A.S. FERROL","MULLERES","14.815","55,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.390","44,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.046","55,62%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.905","44,03%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.306","55,97%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.870","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.847","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.760","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.901","54,34%"
"A.S. VIGO","HOMES","37.878","45,86%"
"A.S. VIGO","MULLERES","44.715","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
