Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.649","45,06%"
"GALICIA","MULLERES","203.200","54,94%"

"A.S. A CORUÑA E CEE","HOMES","36.769","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.399","55,25%"
"A.S. FERROL","HOMES","12.001","44,49%"
"A.S. FERROL","MULLERES","14.974","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.607","44,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.213","55,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.127","44,1%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.514","55,9%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.962","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.949","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.963","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.090","54,29%"
"A.S. VIGO","HOMES","38.102","45,89%"
"A.S. VIGO","MULLERES","44.928","54,11%"
"SEN A.S. ASIGNADA","HOMES","118","47,01%"
"SEN A.S. ASIGNADA","MULLERES","133","52,99%"
