Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","97.252","47,57%"
"GALICIA","MULLERES","107.177","52,43%"

"A.S. A CORUÑA E CEE","HOMES","21.234","47,62%"
"A.S. A CORUÑA E CEE","MULLERES","23.353","52,38%"
"A.S. FERROL","HOMES","6.211","47,55%"
"A.S. FERROL","MULLERES","6.850","52,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","10.155","47,58%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","11.187","52,42%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","11.707","47,35%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","13.019","52,65%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","11.671","47,61%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","12.844","52,39%"
"A.S. SANTIAGO E BARBANZA","HOMES","12.998","47,47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","14.382","52,53%"
"A.S. VIGO","HOMES","23.276","47,68%"
"A.S. VIGO","MULLERES","25.542","52,32%"
