Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","30.661","45,85%"
"GALICIA","MULLERES","36.208","54,15%"

"A.S. A CORUÑA E CEE","HOMES","6.787","46,24%"
"A.S. A CORUÑA E CEE","MULLERES","7.892","53,76%"
"A.S. FERROL","HOMES","1.987","45,01%"
"A.S. FERROL","MULLERES","2.428","54,99%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.432","45,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","4.102","54,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","4.108","45,11%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.998","54,89%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.297","45,98%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.874","54,02%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.936","46,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","5.616","53,22%"
"A.S. VIGO","HOMES","6.114","45,59%"
"A.S. VIGO","MULLERES","7.298","54,41%"
