Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.778","45,17%"
"GALICIA","MULLERES","207.312","54,83%"

"A.S. A CORUÑA E CEE","HOMES","37.832","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.557","55,17%"
"A.S. FERROL","HOMES","12.355","44,59%"
"A.S. FERROL","MULLERES","15.351","55,41%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.237","44,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.789","55,29%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.548","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.856","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.345","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.253","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.513","45,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.657","54,21%"
"A.S. VIGO","HOMES","38.833","45,93%"
"A.S. VIGO","MULLERES","45.721","54,07%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
