Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","158.545","45%"
"GALICIA","MULLERES","193.787","55%"

"A.S. A CORUÑA E CEE","HOMES","34.647","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","42.712","55,21%"
"A.S. FERROL","HOMES","11.115","44,31%"
"A.S. FERROL","MULLERES","13.969","55,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.573","44,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.138","55,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.116","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.382","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.232","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.077","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.944","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.928","54,34%"
"A.S. VIGO","HOMES","36.816","45,86%"
"A.S. VIGO","MULLERES","43.470","54,14%"
"SEN A.S. ASIGNADA","HOMES","102","47,89%"
"SEN A.S. ASIGNADA","MULLERES","111","52,11%"
