Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.035","44,99%"
"GALICIA","MULLERES","200.558","55,01%"

"A.S. A CORUÑA E CEE","HOMES","36.158","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.665","55,26%"
"A.S. FERROL","HOMES","11.710","44,33%"
"A.S. FERROL","MULLERES","14.705","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.231","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.885","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.795","44%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.198","56%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.781","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.747","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.571","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.711","54,38%"
"A.S. VIGO","HOMES","37.668","45,84%"
"A.S. VIGO","MULLERES","44.512","54,16%"
"SEN A.S. ASIGNADA","HOMES","121","47,27%"
"SEN A.S. ASIGNADA","MULLERES","135","52,73%"
