Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.588","47,44%"
"GALICIA","MULLERES","83.746","52,56%"

"A.S. A CORUÑA E CEE","HOMES","17.764","47,5%"
"A.S. A CORUÑA E CEE","MULLERES","19.632","52,5%"
"A.S. FERROL","HOMES","4.973","46,75%"
"A.S. FERROL","MULLERES","5.664","53,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.421","47,47%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.318","52,53%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.496","46,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.595","53,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.695","47,53%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.599","52,47%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.625","47,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.542","52,07%"
"A.S. VIGO","HOMES","16.614","47,46%"
"A.S. VIGO","MULLERES","18.396","52,54%"
