Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","77.032","47,42%"
"GALICIA","MULLERES","85.431","52,58%"

"A.S. A CORUÑA E CEE","HOMES","18.037","47,44%"
"A.S. A CORUÑA E CEE","MULLERES","19.981","52,56%"
"A.S. FERROL","HOMES","5.061","46,8%"
"A.S. FERROL","MULLERES","5.754","53,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.565","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.486","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.829","47%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.958","53%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.815","47,46%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.760","52,54%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.780","47,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.710","52,07%"
"A.S. VIGO","HOMES","16.945","47,43%"
"A.S. VIGO","MULLERES","18.782","52,57%"
