Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.059","45,15%"
"GALICIA","MULLERES","206.632","54,85%"

"A.S. A CORUÑA E CEE","HOMES","37.609","44,8%"
"A.S. A CORUÑA E CEE","MULLERES","46.348","55,2%"
"A.S. FERROL","HOMES","12.287","44,57%"
"A.S. FERROL","MULLERES","15.283","55,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.137","44,66%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.711","55,34%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.486","44,25%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.808","55,75%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.287","45,39%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.203","54,61%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.421","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.553","54,22%"
"A.S. VIGO","HOMES","38.717","45,92%"
"A.S. VIGO","MULLERES","45.595","54,08%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
