Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.153","45,05%"
"GALICIA","MULLERES","202.703","54,95%"

"A.S. A CORUÑA E CEE","HOMES","36.687","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.306","55,26%"
"A.S. FERROL","HOMES","11.945","44,45%"
"A.S. FERROL","MULLERES","14.929","55,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.543","44,47%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.155","55,53%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.019","44,06%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.412","55,94%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.934","45,25%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.908","54,75%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.890","45,69%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.020","54,31%"
"A.S. VIGO","HOMES","38.014","45,88%"
"A.S. VIGO","MULLERES","44.840","54,12%"
"SEN A.S. ASIGNADA","HOMES","121","47,64%"
"SEN A.S. ASIGNADA","MULLERES","133","52,36%"
