Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","16.800","45,69%"
"GALICIA","MULLERES","19.972","54,31%"

"A.S. A CORUÑA E CEE","HOMES","3.952","46,08%"
"A.S. A CORUÑA E CEE","MULLERES","4.625","53,92%"
"A.S. FERROL","HOMES","989","43,66%"
"A.S. FERROL","MULLERES","1.276","56,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.968","45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.405","55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.786","44,04%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.540","55,96%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.656","46,79%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.883","53,21%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.602","46,56%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.986","53,44%"
"A.S. VIGO","HOMES","2.847","46,64%"
"A.S. VIGO","MULLERES","3.257","53,36%"
