Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","78.647","47,46%"
"GALICIA","MULLERES","87.058","52,54%"

"A.S. A CORUÑA E CEE","HOMES","18.251","47,45%"
"A.S. A CORUÑA E CEE","MULLERES","20.215","52,55%"
"A.S. FERROL","HOMES","5.147","46,8%"
"A.S. FERROL","MULLERES","5.851","53,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.708","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.645","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","9.242","47,12%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","10.372","52,88%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.981","47,53%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.915","52,47%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.904","48,02%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.804","51,98%"
"A.S. VIGO","HOMES","17.414","47,49%"
"A.S. VIGO","MULLERES","19.256","52,51%"
