Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","120.429","46,89%"
"GALICIA","MULLERES","136.425","53,11%"

"A.S. A CORUÑA E CEE","HOMES","26.071","46,93%"
"A.S. A CORUÑA E CEE","MULLERES","29.478","53,07%"
"A.S. FERROL","HOMES","7.944","46,8%"
"A.S. FERROL","MULLERES","9.030","53,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","12.745","46,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","14.609","53,41%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","14.224","46,41%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","16.426","53,59%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","14.288","46,93%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","16.160","53,07%"
"A.S. SANTIAGO E BARBANZA","HOMES","15.971","46,97%"
"A.S. SANTIAGO E BARBANZA","MULLERES","18.029","53,03%"
"A.S. VIGO","HOMES","29.186","47,17%"
"A.S. VIGO","MULLERES","32.693","52,83%"
