Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","52.053","46,55%"
"GALICIA","MULLERES","59.778","53,45%"

"A.S. A CORUÑA E CEE","HOMES","12.365","46,78%"
"A.S. A CORUÑA E CEE","MULLERES","14.070","53,22%"
"A.S. FERROL","HOMES","3.655","45,8%"
"A.S. FERROL","MULLERES","4.326","54,2%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.469","46,62%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.261","53,38%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.294","46,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.385","53,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.895","46,89%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.677","53,11%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.758","47,1%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.712","52,9%"
"A.S. VIGO","HOMES","10.617","46,23%"
"A.S. VIGO","MULLERES","12.347","53,77%"
