Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","139.041","46,12%"
"GALICIA","MULLERES","162.441","53,88%"

"A.S. A CORUÑA E CEE","HOMES","30.202","46,13%"
"A.S. A CORUÑA E CEE","MULLERES","35.267","53,87%"
"A.S. FERROL","HOMES","9.136","45,94%"
"A.S. FERROL","MULLERES","10.752","54,06%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.132","45,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","18.129","54,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.520","45,2%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","20.032","54,8%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.280","46,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","18.940","53,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.514","46,47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.330","53,53%"
"A.S. VIGO","HOMES","33.226","46,67%"
"A.S. VIGO","MULLERES","37.965","53,33%"
"SEN A.S. ASIGNADA","HOMES","31","54,39%"
"SEN A.S. ASIGNADA","MULLERES","26","45,61%"
