Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.188","45,18%"
"GALICIA","MULLERES","207.699","54,82%"

"A.S. A CORUÑA E CEE","HOMES","37.916","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.658","55,17%"
"A.S. FERROL","HOMES","12.389","44,62%"
"A.S. FERROL","MULLERES","15.375","55,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.306","44,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.842","55,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.621","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.926","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.363","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.274","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.584","45,81%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.718","54,19%"
"A.S. VIGO","HOMES","38.895","45,94%"
"A.S. VIGO","MULLERES","45.777","54,06%"
"SEN A.S. ASIGNADA","HOMES","114","46,91%"
"SEN A.S. ASIGNADA","MULLERES","129","53,09%"
