Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","47.723","46,36%"
"GALICIA","MULLERES","55.228","53,64%"

"A.S. A CORUÑA E CEE","HOMES","11.336","46,63%"
"A.S. A CORUÑA E CEE","MULLERES","12.976","53,37%"
"A.S. FERROL","HOMES","3.489","45,6%"
"A.S. FERROL","MULLERES","4.162","54,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.128","46,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.940","53,67%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.940","45,78%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.035","54,22%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.265","46,51%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.055","53,49%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.204","47,01%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.119","52,99%"
"A.S. VIGO","HOMES","9.361","46,11%"
"A.S. VIGO","MULLERES","10.941","53,89%"
