Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","80.418","47,52%"
"GALICIA","MULLERES","88.827","52,48%"

"A.S. A CORUÑA E CEE","HOMES","18.510","47,5%"
"A.S. A CORUÑA E CEE","MULLERES","20.461","52,5%"
"A.S. FERROL","HOMES","5.220","46,87%"
"A.S. FERROL","MULLERES","5.917","53,13%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.830","47,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.762","52,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","9.639","47,27%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","10.752","52,73%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","9.206","47,56%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","10.150","52,44%"
"A.S. SANTIAGO E BARBANZA","HOMES","11.002","47,95%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.945","52,05%"
"A.S. VIGO","HOMES","18.011","47,58%"
"A.S. VIGO","MULLERES","19.840","52,42%"
