Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","25.515","45,73%"
"GALICIA","MULLERES","30.276","54,27%"

"A.S. A CORUÑA E CEE","HOMES","5.614","46,22%"
"A.S. A CORUÑA E CEE","MULLERES","6.533","53,78%"
"A.S. FERROL","HOMES","1.631","44,45%"
"A.S. FERROL","MULLERES","2.038","55,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.979","45,87%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.516","54,13%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.475","44,55%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.326","55,45%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.804","45,68%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.335","54,32%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.912","46,81%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.445","53,19%"
"A.S. VIGO","HOMES","5.100","45,6%"
"A.S. VIGO","MULLERES","6.083","54,4%"
