Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","133.546","46,4%"
"GALICIA","MULLERES","154.288","53,6%"

"A.S. A CORUÑA E CEE","HOMES","29.054","46,5%"
"A.S. A CORUÑA E CEE","MULLERES","33.430","53,5%"
"A.S. FERROL","HOMES","8.648","46,27%"
"A.S. FERROL","MULLERES","10.041","53,73%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","14.405","45,84%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","17.020","54,16%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","15.740","45,58%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","18.793","54,42%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","15.698","46,49%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","18.066","53,51%"
"A.S. SANTIAGO E BARBANZA","HOMES","17.767","46,56%"
"A.S. SANTIAGO E BARBANZA","MULLERES","20.395","53,44%"
"A.S. VIGO","HOMES","32.213","46,86%"
"A.S. VIGO","MULLERES","36.524","53,14%"
"SEN A.S. ASIGNADA","HOMES","21","52,5%"
"SEN A.S. ASIGNADA","MULLERES","19","47,5%"
