Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","46.868","46,31%"
"GALICIA","MULLERES","54.344","53,69%"

"A.S. A CORUÑA E CEE","HOMES","11.001","46,56%"
"A.S. A CORUÑA E CEE","MULLERES","12.626","53,44%"
"A.S. FERROL","HOMES","3.423","45,65%"
"A.S. FERROL","MULLERES","4.076","54,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.055","46,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.870","53,73%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.886","45,76%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.978","54,24%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.196","46,47%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.986","53,53%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.117","47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.026","53%"
"A.S. VIGO","HOMES","9.190","46,01%"
"A.S. VIGO","MULLERES","10.782","53,99%"
