Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","21.117","45,71%"
"GALICIA","MULLERES","25.081","54,29%"

"A.S. A CORUÑA E CEE","HOMES","4.875","46,23%"
"A.S. A CORUÑA E CEE","MULLERES","5.671","53,77%"
"A.S. FERROL","HOMES","1.289","44,2%"
"A.S. FERROL","MULLERES","1.627","55,8%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.585","45,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.049","54,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.122","44,34%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.919","55,66%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.211","46,54%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.540","53,46%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.098","46,34%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.588","53,66%"
"A.S. VIGO","HOMES","3.937","45,65%"
"A.S. VIGO","MULLERES","4.687","54,35%"
