Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.560","45,19%"
"GALICIA","MULLERES","208.046","54,81%"

"A.S. A CORUÑA E CEE","HOMES","38.038","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.778","55,15%"
"A.S. FERROL","HOMES","12.413","44,61%"
"A.S. FERROL","MULLERES","15.414","55,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.354","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.865","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.677","44,33%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.970","55,67%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.368","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.267","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.649","45,83%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.770","54,17%"
"A.S. VIGO","HOMES","38.949","45,93%"
"A.S. VIGO","MULLERES","45.852","54,07%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
