Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.131","44,98%"
"GALICIA","MULLERES","199.559","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.922","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.384","55,27%"
"A.S. FERROL","HOMES","11.614","44,3%"
"A.S. FERROL","MULLERES","14.601","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.125","44,32%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.774","55,68%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.694","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.114","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.683","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.630","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.435","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.546","54,38%"
"A.S. VIGO","HOMES","37.535","45,82%"
"A.S. VIGO","MULLERES","44.377","54,18%"
"SEN A.S. ASIGNADA","HOMES","123","48,05%"
"SEN A.S. ASIGNADA","MULLERES","133","51,95%"
