Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.611","45,2%"
"GALICIA","MULLERES","208.098","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.062","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.795","55,15%"
"A.S. FERROL","HOMES","12.403","44,6%"
"A.S. FERROL","MULLERES","15.405","55,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.364","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.877","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.685","44,35%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.960","55,65%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.364","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.265","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.659","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.791","54,18%"
"A.S. VIGO","HOMES","38.962","45,93%"
"A.S. VIGO","MULLERES","45.875","54,07%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
