Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.416","45%"
"GALICIA","MULLERES","200.937","55%"

"A.S. A CORUÑA E CEE","HOMES","36.234","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.769","55,27%"
"A.S. FERROL","HOMES","11.764","44,38%"
"A.S. FERROL","MULLERES","14.741","55,62%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.297","44,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.955","55,65%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.824","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.224","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.811","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.777","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.624","45,64%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.760","54,36%"
"A.S. VIGO","HOMES","37.741","45,85%"
"A.S. VIGO","MULLERES","44.577","54,15%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
