Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","156.366","45,08%"
"GALICIA","MULLERES","190.515","54,92%"

"A.S. A CORUÑA E CEE","HOMES","34.159","44,91%"
"A.S. A CORUÑA E CEE","MULLERES","41.898","55,09%"
"A.S. FERROL","HOMES","10.882","44,53%"
"A.S. FERROL","MULLERES","13.557","55,47%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.220","44,22%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.722","55,78%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.826","44,06%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.901","55,94%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.017","45,32%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.737","54,68%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.682","45,69%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.587","54,31%"
"A.S. VIGO","HOMES","36.493","45,9%"
"A.S. VIGO","MULLERES","43.020","54,1%"
"SEN A.S. ASIGNADA","HOMES","87","48,33%"
"SEN A.S. ASIGNADA","MULLERES","93","51,67%"
