Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","45.188","46,27%"
"GALICIA","MULLERES","52.466","53,73%"

"A.S. A CORUÑA E CEE","HOMES","10.518","46,57%"
"A.S. A CORUÑA E CEE","MULLERES","12.067","53,43%"
"A.S. FERROL","HOMES","3.270","45,54%"
"A.S. FERROL","MULLERES","3.911","54,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.890","46,32%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.667","53,68%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.784","45,68%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.878","54,32%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","4.945","46,26%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.745","53,74%"
"A.S. SANTIAGO E BARBANZA","HOMES","6.939","47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.825","53%"
"A.S. VIGO","HOMES","8.842","46,02%"
"A.S. VIGO","MULLERES","10.373","53,98%"
