Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","47.401","46,33%"
"GALICIA","MULLERES","54.901","53,67%"

"A.S. A CORUÑA E CEE","HOMES","11.219","46,59%"
"A.S. A CORUÑA E CEE","MULLERES","12.859","53,41%"
"A.S. FERROL","HOMES","3.460","45,63%"
"A.S. FERROL","MULLERES","4.122","54,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.093","46,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.913","53,73%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.922","45,77%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.018","54,23%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.244","46,51%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.031","53,49%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.172","47,04%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.076","52,96%"
"A.S. VIGO","HOMES","9.291","46,06%"
"A.S. VIGO","MULLERES","10.882","53,94%"
