Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","140.928","45,97%"
"GALICIA","MULLERES","165.668","54,03%"

"A.S. A CORUÑA E CEE","HOMES","30.563","45,96%"
"A.S. A CORUÑA E CEE","MULLERES","35.939","54,04%"
"A.S. FERROL","HOMES","9.366","45,69%"
"A.S. FERROL","MULLERES","11.135","54,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.353","45,32%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","18.525","54,68%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.848","44,99%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","20.603","55,01%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.435","46,08%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.233","53,92%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.718","46,4%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.620","53,6%"
"A.S. VIGO","HOMES","33.604","46,55%"
"A.S. VIGO","MULLERES","38.584","53,45%"
"SEN A.S. ASIGNADA","HOMES","41","58,57%"
"SEN A.S. ASIGNADA","MULLERES","29","41,43%"
