Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.775","44,97%"
"GALICIA","MULLERES","196.731","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.254","44,72%"
"A.S. A CORUÑA E CEE","MULLERES","43.585","55,28%"
"A.S. FERROL","HOMES","11.343","44,3%"
"A.S. FERROL","MULLERES","14.260","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.847","44,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.468","55,73%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.441","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.788","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.455","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.378","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.185","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.250","54,38%"
"A.S. VIGO","HOMES","37.129","45,84%"
"A.S. VIGO","MULLERES","43.872","54,16%"
"SEN A.S. ASIGNADA","HOMES","121","48,21%"
"SEN A.S. ASIGNADA","MULLERES","130","51,79%"
