Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.825","44,97%"
"GALICIA","MULLERES","196.799","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.275","44,72%"
"A.S. A CORUÑA E CEE","MULLERES","43.611","55,28%"
"A.S. FERROL","HOMES","11.350","44,3%"
"A.S. FERROL","MULLERES","14.272","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.853","44,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.476","55,73%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.443","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.789","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.458","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.380","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.189","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.259","54,38%"
"A.S. VIGO","HOMES","37.136","45,84%"
"A.S. VIGO","MULLERES","43.881","54,16%"
"SEN A.S. ASIGNADA","HOMES","121","48,02%"
"SEN A.S. ASIGNADA","MULLERES","131","51,98%"
