Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.222","44,99%"
"GALICIA","MULLERES","194.717","55,01%"

"A.S. A CORUÑA E CEE","HOMES","34.825","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","42.976","55,24%"
"A.S. FERROL","HOMES","11.190","44,3%"
"A.S. FERROL","MULLERES","14.070","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.641","44,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.243","55,77%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.216","43,94%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.520","56,06%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.293","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.159","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.025","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.021","54,34%"
"A.S. VIGO","HOMES","36.921","45,85%"
"A.S. VIGO","MULLERES","43.604","54,15%"
"SEN A.S. ASIGNADA","HOMES","111","47,23%"
"SEN A.S. ASIGNADA","MULLERES","124","52,77%"
