Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","19.021","45,63%"
"GALICIA","MULLERES","22.665","54,37%"

"A.S. A CORUÑA E CEE","HOMES","4.438","46,12%"
"A.S. A CORUÑA E CEE","MULLERES","5.184","53,88%"
"A.S. FERROL","HOMES","1.139","43,72%"
"A.S. FERROL","MULLERES","1.466","56,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.286","45,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.723","54,36%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.973","44,16%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.759","55,84%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.932","46,7%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.205","53,3%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.853","46,43%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.292","53,57%"
"A.S. VIGO","HOMES","3.400","45,72%"
"A.S. VIGO","MULLERES","4.036","54,28%"
